Fecha,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
2017-06-24,6817666.82,6557000.13,6375097.83,6287883.19,6340512.93,6401029.27,6527239.95,7081673.78,7667763.69,8067474.07,8368697.0,8543000.05,8421073.06,8213928.18,8058776.03,7955712.56,7750582.44,7709566.53,8474503.94,8865266.1,8604710.46,8108387.11,7512591.51,6982801.91
2017-06-25,6552643.14,6270936.46,6112886.81,5998961.17,5962967.3,5875364.77,5739995.61,6030333.02,6337995.76,6627795.39,6898111.92,7059359.17,7116174.49,7076034.6,6914630.13,6807744.69,6666113.93,6663189.15,7413275.42,7982118.25,7888228.46,7552534.96,7042391.95,6538782.43
2017-06-26,6186853.07,5955446.18,5766739.27,5650942.25,5644762.89,5616704.39,5517116.15,5879982.02,6280392.25,6627566.09,6928479.17,7205303.24,7281125.71,7244030.94,7080484.71,6958330.98,6905317.58,6957914.29,7797951.74,8296861.56,8119125.22,7684895.17,7096729.94,6592748.14
2017-06-27,6195005.19,5983008.11,5902747.59,5906595.74,6049375.88,6412445.29,6691221.04,7245270.83,7830148.88,8212737.34,8526320.57,8767809.42,8629802.42,8634456.35,8838026.35,8868829.12,8675084.13,8395494.12,8918639.79,9320862.41,9086953.63,8574872.27,7797846.57,7080159.3
2017-06-28,6607429.43,6332510.41,6187889.86,6143737.03,6326555.86,6609334.46,6871128.96,7457131.71,8032515.72,8313653.94,8651730.56,8886068.75,8725485.18,8780725.4,8968780.86,8902933.47,8698104.68,8408585.73,8896230.99,9378788.57,9106234.62,8643437.78,7882606.36,7195108.32
2017-06-29,6674562.06,6427589.99,6308577.89,6253782.46,6412609.62,6650260.29,6934872.13,7491818.58,8085324.52,8419058.66,8749655.24,9016179.13,8856104.96,8852842.52,9033022.89,8931636.22,8779015.65,8498152.09,8998573.34,9321686.58,9080596.51,8626057.3,7868640.3,7177741.07
2017-06-30,6703130.51,6442962.62,6254190.77,6171907.96,6336461.31,6637249.14,6924799.19,7495582.55,8060810.3,8384837.97,8715722.98,8931436.51,8762794.32,8740675.75,8900665.37,8886242.54,8669907.18,8369326.0,8831369.95,9277396.6,9027234.72,8585734.35,7943244.82,7280143.18
2017-07-01,6789482.73,6544915.59,6392601.79,6263676.42,6307559.47,6373219.74,6480985.05,7002040.88,7608208.24,7974139.6,8261624.96,8463338.92,8371357.77,8183940.2,8028213.83,7914122.9,7759307.3,7641987.56,8357588.46,8861316.43,8583596.72,8117958.96,7569728.04,7114730.14
2017-07-02,6645798.15,6370975.13,6187769.33,6039936.02,5979623.03,5863253.82,5712970.39,6006353.09,6328526.4,6641015.54,6808496.27,7055911.71,7125643.84,7074778.32,6979681.51,6827795.76,6724502.67,6707842.7,7471407.63,8013420.04,7818026.4,7525394.63,7069046.74,6630939.05
2017-07-03,6242685.79,6004426.13,5793918.14,5547421.39,5498191.16,5471499.0,5334948.73,5646357.9,6034929.65,6423829.28,6758841.17,7012879.81,7099793.71,7040637.18,6922810.21,6822665.08,6726684.58,6743439.06,7572857.96,8202183.02,8091421.38,7678232.04,7158635.59,6641614.41
2017-07-04,6255533.25,6020179.59,5901316.45,5864106.99,6095061.21,6515190.28,6701418.62,7255706.66,7848833.01,8199593.7,8558365.46,8790976.03,8584780.37,8625515.29,8799168.91,8757208.14,8583648.41,8336777.12,8814653.34,9299208.93,9061521.54,8567500.84,7784635.2,7065530.59
2017-07-05,6604615.91,6346381.28,6183575.04,6116669.1,6294815.52,6738102.92,6895539.37,7379321.64,7940442.59,8246590.58,8523932.33,8799630.22,8632755.28,8699093.04,8889131.91,8873145.34,8683403.4,8387310.18,8903575.2,9310175.81,9109057.54,8563126.34,7719385.3,6995771.04
2017-07-06,6548274.16,6329546.34,6190140.7,6112870.06,6301643.8,6680362.12,6912925.89,7397183.84,7942900.2,8238232.4,8606933.27,8814877.57,8625925.09,8689422.45,8910709.97,8812465.44,8691475.37,8411060.74,8858272.22,9331591.97,9029059.37,8583994.9,7861332.74,7205642.26
2017-07-07,6737764.96,6489587.26,6315275.19,6284302.57,6472291.76,6924097.31,7093692.3,7593579.83,8140155.81,8497247.73,8844091.88,9087690.32,8821558.32,8835329.74,9023089.92,9003223.14,8827952.05,8514330.37,8988704.2,9403056.78,9079899.44,8617891.25,7920906.43,7294905.94
2017-07-08,6834081.58,6574346.2,6453794.67,6352234.23,6434419.22,6524345.16,6607802.79,7224547.61,7838883.51,8209457.56,8522170.14,8665978.97,8544183.59,8338837.87,8165128.33,8067012.48,7869737.6,7805289.37,8530325.42,8980360.3,8718429.08,8240323.5,7632663.36,7041088.5
2017-07-09,6616384.81,6328579.54,6112651.13,5987430.21,5933967.0,5845422.71,5741881.51,6026604.61,6414055.65,6742755.73,7016796.11,7179841.5,7237953.86,7183422.02,7109598.61,6995866.24,6904840.97,6899031.29,7790315.74,8407028.67,8340280.76,8024530.01,7440534.37,6884831.11
2017-07-10,6511771.48,6272200.44,6151375.66,6080151.13,6302649.95,6833695.23,6997468.47,7501009.63,8066489.48,8418013.65,8757171.59,8987524.83,8783523.22,8807462.19,8940419.76,8913920.9,8763433.74,8521231.96,9038342.42,9398155.65,9137289.34,8594636.28,7758243.22,7102794.05
2017-07-11,6670878.8,6456266.36,6308272.41,6243790.82,6479133.02,6997122.0,7150213.38,7568024.22,8035369.52,8319176.07,8638439.9,8816810.8,8580146.45,8624237.52,8779589.36,8754109.71,8654895.8,8416550.77,8959315.63,9325936.32,9070952.31,8448332.65,7646855.81,6985947.58
2017-07-12,6563765.32,6290655.92,6134544.04,6089159.29,6310247.13,6780063.34,6943194.9,7318287.7,7790482.45,8032751.81,8344347.47,8497138.12,8264703.32,8358860.78,8536202.99,8602650.4,8476215.15,8233308.13,8769690.04,9197713.5,8972282.98,8410754.5,7634754.67,6957485.36
2017-07-13,6545370.44,6310874.93,6173958.92,6107239.12,6333117.58,6881969.13,7028350.1,7439929.23,8007258.93,8381809.2,8701073.46,8912042.74,8708262.02,8755379.75,8942313.0,8896232.28,8678994.43,8486877.09,8997029.67,9437643.09,9202864.28,8632240.06,7862046.07,7146868.37
2017-07-14,6641049.31,6410831.34,6285337.12,6241214.24,6481860.51,6953231.16,7101528.19,7554861.09,8124508.51,8451496.6,8793800.98,8994403.75,8800197.4,8761765.01,8702398.93,8701918.33,8701769.56,8459696.83,8918182.79,9294968.84,9025726.96,8426216.46,7718869.33,7167568.92
2017-07-15,6760346.52,6516811.33,6322613.21,6192039.5,6313488.78,6436029.96,6563182.73,7073338.34,7650320.52,8054669.89,8325517.37,8469988.75,8357504.99,8156862.73,7944881.3,7836539.56,7729232.03,7656726.55,8317195.39,8721949.07,8503829.25,8012808.3,7327802.57,6713826.17
2017-07-16,6304722.82,6042693.38,5837947.16,5709817.95,5673388.55,5584406.47,5478468.55,5865853.44,6298192.74,6622468.6,6842107.79,7031291.98,7042446.76,6983544.54,6872943.92,6834767.36,6781461.88,6796751.16,7557444.41,8143704.38,8037024.02,7686836.56,7137743.08,6656951.42
2017-07-17,6266772.44,6068545.45,5938627.77,5917475.69,6139367.24,6684867.46,6875232.21,7320195.49,7919443.39,8254443.63,8606616.76,8791842.35,8594292.23,8647868.65,8800239.19,8843079.05,8704957.49,8416601.3,8912855.45,9455570.13,9222618.34,8684329.64,7838479.75,7159943.29
2017-07-18,6679823.83,6507004.79,6343946.89,6306403.3,6511214.36,7053914.38,7188824.19,7595811.3,8102743.16,8421250.36,8733250.71,8954191.94,8776831.22,8760192.49,9017789.58,9009196.33,8837653.11,8553752.55,9070611.07,9437885.28,9183075.21,8581022.06,7779425.31,7028374.32
2017-07-19,6561602.91,6279609.68,6172961.85,6109354.33,6393298.73,6980671.53,7168362.82,7584379.68,8090673.91,8376424.55,8664985.56,8895874.05,8686110.89,8710845.68,8914354.15,8871774.67,8727230.73,8450339.28,9005326.1,9370103.64,9034838.77,8461910.05,7679292.99,7070082.99
2017-07-20,6609130.58,6389007.78,6192847.1,6104111.66,6122031.22,6146067.07,6050661.65,6367173.25,6751017.22,7121045.06,7393189.58,7568571.29,7527425.6,7333119.47,7141584.27,7084994.45,6981171.32,7047907.37,7789829.76,8436451.98,8274963.25,7762429.51,7112466.1,6566278.19
2017-07-21,6190525.9,5977126.15,5837505.6,5801767.69,6042901.43,6512181.81,6693352.1,7251554.37,7851144.19,8215653.13,8600964.65,8778945.55,8617753.33,8661305.19,8813802.31,8837654.99,8617074.05,8351998.0,8823815.52,9298141.43,9095994.56,8583753.78,7843543.57,7221958.59
2017-07-22,6730527.91,6495193.04,6313473.85,6230562.13,6298107.24,6374226.18,6482753.05,6997734.64,7625669.28,8065092.24,8391029.46,8545876.64,8446566.69,8308536.76,8109536.93,7953115.66,7794718.66,7721779.24,8458946.53,8915220.01,8655325.03,8220337.1,7616195.3,7027216.34
2017-07-23,6563805.97,6317634.82,6073813.85,5947455.42,5880419.26,5791165.04,5586521.79,5893764.42,6323150.63,6637006.72,6878681.11,7105646.94,7183294.74,7160014.38,7086326.56,7016528.57,6902803.82,6885858.22,7729951.82,8390085.2,8289087.21,7940850.95,7361273.21,6841317.82
2017-07-24,6458847.31,6253475.84,6124169.93,6046802.19,6300301.82,6886901.16,7052595.05,7539571.42,8109742.24,8477214.03,8822423.27,8994262.41,8787360.0,8903993.45,9059400.35,9081384.79,8936169.46,8597863.72,9068935.47,9567587.95,9299777.4,8802446.74,8001561.6,7298161.86
2017-07-25,6805421.91,6515553.49,6367208.51,6296810.78,6535308.35,7095166.65,7240880.54,7674312.01,8190106.68,8494187.95,8774177.65,9008672.24,8791080.64,8850270.6,9030383.33,9054006.82,8900446.16,8608201.34,9105396.7,9577060.78,9289357.17,8739221.32,7898279.59,7278276.76
2017-07-26,6774171.88,6526281.3,6388408.46,6333030.98,6557869.22,7082444.97,7199292.89,7577913.07,8171880.54,8462936.57,8751011.56,8980277.18,8783864.65,8841058.14,8999665.57,8993849.3,8812955.7,8518843.92,9091086.66,9559812.57,9303635.52,8763762.27,7929167.46,7243290.03
2017-07-27,6807606.4,6596028.21,6433736.59,6421347.26,6666584.53,7197547.0,7297083.68,7713865.08,8207038.16,8559011.81,8898527.06,9136794.41,8923469.26,8965768.8,9133129.69,9111424.84,8890100.69,8585927.73,9147961.81,9553740.94,9340618.75,8726680.3,7882809.84,7210424.1
2017-07-28,6731793.06,6518079.79,6366160.32,6316561.21,6508404.43,7085105.04,7218876.78,7641048.06,8205195.58,8482292.55,8819948.92,9019106.4,8827848.92,8865376.75,9031824.55,9064606.87,8873405.77,8599855.43,9114669.97,9510736.47,9226938.1,8768594.76,8048883.58,7420800.85
2017-07-29,6957731.83,6658239.91,6472887.62,6402443.41,6478466.68,6538618.62,6678921.69,7200170.81,7777145.8,8107213.62,8363627.29,8578696.02,8461952.68,8277146.73,8110353.67,7968176.63,7847500.65,7802529.08,8507449.51,8923710.44,8679151.9,8208396.11,7587726.04,7034920.57
2017-07-30,6616835.54,6301275.08,6075821.59,5942550.7,5828168.74,5786669.72,5616785.36,5964529.38,6333424.69,6607405.99,6810830.18,7000147.69,7049364.69,6973886.27,6842707.92,6696138.85,6647112.91,6753301.78,7645526.13,8172110.51,8060856.23,7661068.68,7080105.61,6507515.74
2017-07-31,6186889.16,5890798.13,5700908.06,5685766.99,5959211.61,6553001.51,6727995.23,7195936.34,7690155.1,7978647.79,8265641.02,8493168.9,8296631.96,8312430.1,8480471.68,8471445.33,8375551.47,8146948.81,8722527.07,9194816.1,8934181.24,8361772.18,7517247.49,6839238.34
2017-08-01,6375781.85,6151935.53,5985768.76,5970994.32,6203611.83,6856601.95,6965242.62,7318928.24,7795906.6,8060306.8,8384172.61,8636060.97,8457689.97,8498866.1,8689168.68,8741318.39,8601721.57,8333007.13,8848922.96,9368698.32,9127179.66,8618568.8,7779619.72,7025990.01
2017-08-02,6583300.44,6315318.4,6172000.37,6103142.67,6364528.31,6963442.7,7087501.54,7443061.27,8023252.32,8315065.87,8670851.1,8903335.96,8677135.73,8775215.34,9023525.77,9037526.88,8870284.96,8563259.12,9054928.16,9566674.76,9327834.94,8765218.4,7964729.9,7240341.89
2017-08-03,6718554.78,6514232.78,6374083.75,6310080.06,6526818.87,7086704.43,7194425.62,7684863.91,8212340.04,8509356.54,8854277.66,9113451.19,8930258.74,8966324.7,9224308.73,9241690.6,9048794.69,8725830.12,9182677.89,9662959.42,9418110.74,8894357.43,8086037.96,7380519.62
2017-08-04,6832250.23,6558764.63,6390859.18,6342431.05,6585316.83,7140218.65,7263362.69,7684625.97,8178140.38,8488234.21,8797887.96,9020328.19,8801265.12,8792982.7,8914777.78,8942639.95,8711298.36,8382606.4,8829416.68,9245557.81,8955093.49,8488070.88,7722314.26,7108919.83
2017-08-05,6636886.24,6410242.6,6254901.06,6160966.09,6244550.08,6368035.38,6437994.54,6929801.58,7451750.88,7858715.01,8143146.55,8311466.67,8216566.83,8058264.36,7929387.86,7829866.54,7687409.51,7651048.12,8386662.85,8841958.17,8593030.08,8100154.04,7476895.65,6946888.42
2017-08-06,6494842.6,6231856.4,6044661.46,5922547.95,5887106.27,5830280.48,5659405.12,6018930.35,6419013.61,6748544.54,7023256.24,7206935.47,7254801.06,7224160.13,7108799.97,6978649.55,6901729.35,6887843.99,7692269.46,8243263.31,8105630.33,7745918.13,7250778.13,6770605.11
2017-08-07,6421856.0,6165465.12,5998415.84,5867895.76,5871993.96,5910775.04,5752941.27,6101461.62,6552461.33,7032688.84,7454019.66,7735774.73,7867208.72,7809804.17,7655233.76,7570028.85,7326395.77,7245148.95,8173111.88,8877743.46,8718113.91,8106493.87,7508053.1,6916382.1
2017-08-08,6551347.93,6275663.91,6151915.27,6137922.82,6372620.97,6988493.13,7130546.7,7538880.91,8148168.88,8597656.35,8991522.91,9225735.03,9067464.13,9158796.1,9387014.3,9423089.6,9141493.36,8736303.38,9349357.79,9873609.09,9647151.09,9031490.46,8162516.51,7359342.19
2017-08-09,6837470.95,6616174.23,6473991.11,6431983.67,6633006.04,7157784.51,7305668.71,7749118.93,8287366.61,8616931.14,8867330.16,9119518.53,8832483.79,8812695.21,8977706.02,8953612.72,8680833.62,8373750.07,9084992.22,9588737.7,9289921.13,8737883.21,7755977.83,7062814.72
2017-08-10,6582415.9,6374667.53,6241288.4,6200540.98,6428930.19,7037298.03,7146622.14,7583222.54,8126411.74,8566426.89,8938360.11,9145151.68,8777309.17,8845953.3,9134173.8,9098777.7,8922437.54,8614638.81,9219965.58,9711303.18,9384550.45,8756692.0,7833916.55,7163364.94
2017-08-11,6760746.29,6477331.73,6287294.54,6254010.71,6466762.66,7012000.29,7219515.74,7631566.37,8078760.35,8341882.97,8689626.25,8912342.17,8718795.63,8773261.18,9009683.59,9010586.75,8839243.94,8569965.57,9173246.74,9635265.24,9402249.32,8787535.0,7927441.22,7247224.03
2017-08-12,6809163.38,6515208.59,6335028.22,6288865.88,6361522.71,6525241.38,6629616.96,7127242.63,7670865.82,8037466.89,8309469.37,8473826.37,8364564.65,8186946.98,8009428.56,7874386.99,7685981.24,7701244.28,8536599.08,9039829.41,8710418.68,8135832.05,7508575.73,6943918.46
2017-08-13,6512251.44,6235852.55,6043120.36,5921106.53,5877150.96,5832337.12,5648525.5,5985899.21,6373354.46,6729977.5,7029081.77,7248680.72,7346857.08,7297618.78,7205160.92,7124621.6,6997662.45,6970696.61,7823187.68,8499672.21,8361714.91,8007526.04,7405245.34,6843680.54
2017-08-14,6482297.0,6289680.16,6127412.01,6121558.2,6316354.03,6897135.09,7039086.88,7507253.16,8075491.15,8455230.53,8833445.42,9077547.3,8843154.56,8966021.97,9187342.49,9162626.0,9017743.92,8699158.65,9224391.71,9684229.19,9467865.83,8951405.94,8142949.35,7371010.83
2017-08-15,6885947.2,6629472.18,6497707.48,6449773.22,6676146.53,7270160.73,7333047.77,7730495.7,8289650.69,8599005.11,8965583.18,9207435.96,8974204.92,9024274.69,9170444.87,9199151.61,9003600.9,8751775.52,9339931.67,9670951.97,9431984.18,8853208.48,8025092.76,7273571.27
2017-08-16,6802800.87,6518675.26,6299581.28,6279350.18,6491191.22,7101715.72,7240957.94,7590180.8,8083491.04,8402625.73,8731982.33,8987032.55,8762867.29,8853273.52,9023080.79,9032321.01,8873178.79,8568751.05,9172597.45,9585274.51,9358260.73,8816236.28,7987196.41,7265061.08
2017-08-17,6810409.59,6562540.07,6428721.87,6337410.08,6551119.0,7118310.77,7263483.86,7703677.57,8261882.33,8593181.5,8961932.87,9147692.0,8896571.78,9000468.43,9294066.5,9335160.42,9141900.91,8868834.89,9410913.18,9804432.98,9531000.78,9020359.07,8201513.55,7451819.76
2017-08-18,6933218.46,6686865.21,6529930.51,6460664.17,6679943.79,7153006.76,7276965.53,7729041.85,8231117.92,8544238.81,8877260.31,9112488.92,8985443.55,9064283.44,9267115.21,9271155.35,9084059.73,8781315.89,9391655.75,9655351.78,9376054.77,8830306.6,8157191.72,7495332.37
2017-08-19,7006704.22,6736080.59,6534919.27,6432536.41,6496852.2,6646128.11,6717445.28,7199995.93,7795328.97,8120516.03,8366909.46,8518269.58,8404419.2,8137578.91,7981515.66,7899462.89,7808374.12,7769883.38,8555064.74,8870750.43,8638889.74,8116275.92,7469149.13,6922452.5
2017-08-20,6497702.09,6217188.78,6029552.12,5923254.69,5882125.74,5846184.35,5674857.68,5956784.28,6391191.71,6716781.44,6973541.41,7153766.67,7187857.57,7095732.57,6944516.48,6849547.44,6750962.97,6835766.49,7656313.22,7983699.55,7813121.3,7490892.65,6986035.84,6522922.37
2017-08-21,6160933.54,5915050.14,5787364.6,5689345.62,5705308.63,5758982.91,5643424.92,5978500.78,6378271.55,6789317.22,7090336.82,7372703.87,7415725.28,7332457.97,7172603.42,7061828.34,6976973.26,7052060.65,7995049.04,8566658.94,8401552.1,7907339.49,7306980.6,6769980.13
2017-08-22,6406613.87,6186328.56,6042458.01,6039224.07,6313554.08,6890107.7,7033144.72,7448028.76,8072901.67,8418693.6,8730486.81,8990660.28,8762033.5,8831472.62,9052262.65,8995072.04,8828929.08,8594279.09,9191383.72,9463841.98,9185325.33,8625238.7,7770934.76,7069298.29
2017-08-23,6593991.69,6356250.02,6201472.24,6175023.54,6406822.75,6995158.44,7123616.91,7537162.48,7996070.17,8330532.05,8647426.32,8889731.27,8718346.89,8826628.54,9058037.87,8983541.55,8805349.42,8612931.52,9272644.77,9625965.1,9353778.93,8822943.18,7976158.13,7233122.73
2017-08-24,6787860.03,6540122.88,6398302.43,6313962.13,6550453.0,7140812.21,7237163.47,7640789.7,8121450.93,8420934.46,8714637.76,8905541.1,8589151.17,8650997.32,8770533.89,8775533.65,8656999.16,8482560.6,9154690.53,9387351.74,9137330.74,8564074.63,7753087.96,7051831.49
2017-08-25,6615148.14,6406724.33,6305447.23,6283774.5,6529800.02,7075218.39,7222681.17,7629412.69,8162143.71,8496682.09,8794232.97,8998494.53,8756177.78,8795904.91,8936639.22,8905998.19,8708949.85,8441621.93,9062498.97,9388769.86,9152214.14,8618684.9,7918563.87,7257438.91
2017-08-26,6789338.4,6519837.59,6331353.92,6229887.06,6343086.25,6480330.32,6632410.48,7136777.95,7730202.21,8120415.4,8489438.88,8669605.01,8571427.52,8379575.23,8218614.7,8098767.5,7925755.06,7852385.59,8687147.24,8967326.23,8699256.15,8256576.32,7593850.4,7047973.85
2017-08-27,6579416.09,6317563.12,6111315.85,5990714.07,5960773.04,5953808.45,5759864.94,6054017.61,6443813.57,6792997.3,7092269.27,7275289.48,7348217.96,7295629.43,7193262.74,7040619.99,6934963.0,6998395.67,7991794.13,8465949.63,8311891.27,7888480.66,7252992.98,6767582.3
2017-08-28,6380489.17,6155024.83,6077458.62,6028840.58,6287869.22,6882648.85,7030781.9,7471048.95,8032070.77,8383898.29,8688262.09,8912250.54,8675383.92,8646431.91,8777416.42,8748364.11,8639073.42,8398442.88,9103476.62,9400835.82,9104771.24,8516813.66,7681818.29,6959205.33
2017-08-29,6542325.06,6339685.85,6202905.35,6194438.38,6415153.16,7078993.45,7158630.83,7529736.5,8065577.91,8337574.64,8625784.62,8770119.64,8534792.79,8620128.87,8861965.75,8870436.62,8742979.03,8500032.39,9209657.77,9480171.46,9173099.47,8578393.59,7752722.4,7048331.89
2017-08-30,6580283.16,6366175.38,6245005.79,6165536.84,6485511.63,7084640.27,7234889.72,7613735.93,8068645.89,8322781.31,8646793.13,8863147.65,8618188.04,8606860.07,8823266.45,8802039.22,8664469.59,8491343.56,9151790.36,9424333.19,9128805.37,8524036.68,7697282.48,6979857.71
2017-08-31,6537302.7,6356558.38,6233493.66,6196961.63,6490109.98,7072558.56,7205933.99,7556804.05,8068984.81,8390674.82,8684978.58,8880740.36,8725861.46,8791635.76,9014423.58,9011436.89,8874165.86,8649897.1,9250146.58,9533183.57,9247952.64,8661003.54,7832243.0,7205431.23
2017-09-01,6714172.12,6447857.24,6297603.5,6260652.93,6462793.07,6996435.0,7155221.29,7577103.32,8109192.65,8418666.76,8790562.02,9014978.29,8872444.85,8949775.8,9154174.08,9179745.33,8973095.93,8690998.79,9289094.8,9584904.7,9372309.32,8869205.15,8153271.29,7484204.93
2017-09-02,6969328.2,6707877.61,6497563.33,6375591.2,6441061.16,6602530.54,6655189.73,7266281.87,7859941.03,8287614.13,8585729.97,8767999.68,8583783.37,8436523.87,8278817.91,8162770.9,7987730.46,7943682.64,8859151.92,9066567.66,8805626.4,8326846.25,7618791.32,7075425.17
2017-09-03,6654775.63,6385996.63,6187629.91,6027353.08,5964070.22,5929397.17,5715325.13,6024000.06,6428872.59,6761840.25,7031607.32,7229042.04,7267740.34,7222238.36,7042836.92,6984191.06,6905084.15,6952171.84,7997745.46,8409150.12,8287214.78,7892161.42,7300130.14,6712862.87
2017-09-04,6355112.7,6187445.14,6064586.99,6058701.4,6309423.52,6865331.9,6971925.97,7457916.96,8095940.68,8516184.97,8866262.63,9096503.96,8906004.0,8984888.68,9192834.19,9102196.16,8953137.92,8724310.65,9395054.77,9669611.32,9297032.61,8784731.25,7972464.73,7241243.83
2017-09-05,6786327.66,6572996.14,6369878.06,6316571.16,6580003.43,7120492.99,7277318.7,7673204.75,8218539.12,8540248.66,8886976.95,9115005.23,8968516.65,9052724.63,9214088.23,9210504.14,9041476.89,8806924.24,9489156.77,9681304.54,9415866.54,8795762.25,7941415.95,7266366.78
2017-09-06,6821458.3,6583063.23,6430859.94,6381436.71,6603222.5,7141458.67,7286551.8,7705943.17,8231497.99,8505011.34,8870978.33,9062828.8,8895488.76,9000420.2,9163477.63,9135687.27,8924379.29,8740420.43,9464701.66,9557450.04,9340914.25,8741170.59,7931089.03,7214164.13
2017-09-07,6694818.39,6526483.82,6396826.15,6368698.78,6503888.58,6896085.55,7075143.77,7578596.66,8150074.13,8460711.19,8775664.98,8949944.83,8796457.2,8875121.32,8903507.03,8806387.56,8690419.83,8545756.33,9326458.24,9453776.09,9165074.6,8605247.64,7820564.21,7178276.74
2017-09-08,6721485.22,6473713.31,6288667.33,6300891.89,6456150.62,7021713.56,7107313.35,7593849.02,8095490.99,8401972.39,8685858.21,8874651.07,8604718.8,8522310.07,8674433.29,8649689.07,8497408.82,8342726.31,9110587.39,9157576.36,8855490.71,8346026.16,7572326.03,6931310.5
2017-09-09,6441320.95,6252837.83,6096508.97,6013932.24,6097368.36,6277311.03,6379417.92,6889041.61,7477875.19,7866942.32,8162796.72,8337505.38,8245670.47,8035754.82,7868116.29,7692796.77,7562691.9,7595754.57,8570625.88,8664873.81,8366715.52,7798386.03,7142446.43,6645952.08
2017-09-10,6230740.75,5962159.22,5815896.6,5698655.69,5651687.82,5644715.91,5515824.73,5847846.99,6289822.96,6621757.33,6822161.59,7052434.15,7128471.82,7073129.26,6900428.34,6789262.18,6733014.73,6838341.49,7869220.08,8209786.11,8071796.86,7663299.03,7042653.97,6431317.03
2017-09-11,6139954.43,5925591.06,5791173.19,5794198.43,6029435.26,6661583.01,6837607.57,7313769.57,7849461.45,8232721.14,8598848.22,8861329.36,8672923.64,8743108.08,8941059.23,8934715.29,8745477.89,8509357.34,9304771.6,9490639.87,9278147.5,8728857.9,7879535.03,7159075.04
2017-09-12,6688638.62,6446231.12,6290970.64,6235322.7,6505702.03,7047692.88,7165677.09,7626775.04,8132125.54,8460182.37,8787689.78,8988228.4,8777063.17,8809952.92,8984073.67,8938776.37,8773794.33,8603630.16,9392263.1,9525848.34,9200992.24,8609500.81,7803695.85,7111686.18
2017-09-13,6713985.35,6450146.0,6313678.41,6266949.37,6510508.58,7076270.35,7250305.46,7645749.08,8088277.19,8256337.3,8611080.38,8856042.46,8700541.9,8732843.77,8956462.68,8925053.46,8766010.07,8587157.23,9418896.09,9523327.94,9249073.02,8639945.92,7826980.65,7161568.74
2017-09-14,6667220.57,6490946.53,6329050.16,6251878.62,6511762.96,7137177.46,7241459.75,7659165.92,8210693.94,8496532.9,8842888.67,9056043.23,8817007.33,8816980.55,8932335.4,8929401.6,8766182.03,8591121.53,9360473.65,9362026.24,9124685.57,8601160.17,7809390.19,7145558.07
2017-09-15,6702332.48,6474379.25,6320103.52,6268941.26,6451404.54,7035477.18,7169649.15,7553799.56,8078983.02,8415201.21,8732698.69,8996414.86,8813582.45,8879766.14,9012900.66,9053221.5,8874478.02,8652069.84,9363702.32,9484644.13,9231659.54,8714253.59,8047672.56,7396935.6
2017-09-16,6911812.68,6624006.67,6432202.82,6371256.46,6404146.23,6540794.57,6674491.14,7201413.1,7850230.9,8229131.48,8488221.2,8626591.78,8524764.41,8353376.4,8187084.41,8073826.01,7916678.14,7874836.13,8869514.17,9042461.33,8746024.0,8240769.02,7632016.86,7043141.95
2017-09-17,6598546.46,6297859.18,6128422.81,5984839.31,5959858.64,5864513.93,5656610.56,5932113.71,6234957.61,6519933.95,6824501.1,6951405.37,6921247.23,6882707.35,6743497.42,6647766.41,6620428.61,6778227.46,7922026.24,8150267.44,8044116.73,7634021.98,7066666.49,6541953.15
2017-09-18,6203839.0,5961082.65,5848160.1,5829886.82,6102972.3,6700925.65,6911368.57,7315428.88,7911751.69,8356624.53,8652478.31,8905183.4,8712274.85,8738145.31,8879554.17,8881110.49,8752057.14,8666143.54,9380684.5,9501387.54,9237017.46,8687402.74,7847172.52,7052535.96
2017-09-19,6561320.33,6376858.56,6220750.74,6174050.66,6422600.66,6961861.77,7125705.96,7506315.03,8023110.94,8383505.79,8711628.95,8940665.17,8736240.06,8891645.11,9158540.9,9146313.11,8969009.11,8799835.29,9610768.71,9674348.07,9411008.12,8897051.05,8067837.87,7381434.91
2017-09-20,6903629.74,6622381.07,6484501.42,6404432.69,6677333.78,7276802.03,7379957.5,7742824.67,8231383.7,8534971.01,8840667.23,9030159.05,8821054.21,8929792.79,9093930.81,9078708.92,8960411.95,8873073.37,9606272.52,9700900.3,9420259.89,8807735.39,7957571.55,7271567.88
2017-09-21,6850663.05,6581968.23,6416906.52,6375592.99,6602765.27,7186345.19,7290982.96,7700986.21,8276207.9,8553073.78,8888206.51,9155813.58,8935501.1,9028792.02,9143195.83,9144530.03,8946470.08,8856406.39,9673495.68,9702532.45,9420075.61,8859959.65,7956348.05,7286320.14
2017-09-22,6814416.42,6608042.89,6450563.7,6413221.25,6610153.49,7163087.39,7329243.38,7817567.94,8304540.34,8643751.88,8983678.55,9116090.33,8895683.17,8960656.68,9170133.08,9149290.19,8943494.06,8773545.84,9499643.56,9489507.14,9118554.66,8631516.74,7945973.28,7305512.57
2017-09-23,6822513.54,6631692.14,6472147.23,6353395.22,6417176.81,6561453.33,6712726.46,7283104.85,7804055.62,8074589.87,8384766.34,8577441.62,8472774.31,8279658.78,8004323.48,7911277.78,7812244.07,7981872.76,8893161.78,8926821.75,8620425.51,8033827.14,7412407.32,6916140.1
